episode,step,episode_return,elapsed_s
52,10400,-115.26339813345348,13.010297060012817
53,10600,-119.16324947335939,13.280352115631104
54,10800,-1.4391593925814337,13.553023099899292
55,11000,-421.75886775579403,13.818611860275269
56,11200,-127.87770588882576,14.137269020080566
57,11400,-124.01894623551509,14.411836862564087
58,11600,-118.14682587997433,14.689505100250244
59,11800,-276.324781282559,14.965311050415039
60,12000,-254.2963333892047,15.241058111190796
61,12200,-122.42389750534429,15.566470861434937
62,12400,-371.04703112065545,15.841500997543335
63,12600,-116.86916295499205,16.118061065673828
64,12800,-240.79996005060627,16.40179991722107
65,13000,-233.94051545854012,16.688470125198364
66,13200,-125.95228924391094,17.012253999710083
67,13400,-116.99183264608034,17.28824019432068
68,13600,-118.95549997573318,17.563765048980713
69,13800,-116.56876498229327,17.832646131515503
70,14000,-259.3900590618567,18.112096071243286
71,14200,-2.582994476487785,18.431900024414062
72,14400,-250.25208255772998,18.706603050231934
73,14600,-4.270700096949429,18.98602604866028
74,14800,-310.61351717617254,19.272522926330566
75,15000,-3.5796136189575494,19.550693035125732
76,15200,-352.07331886485923,19.87072515487671
77,15400,-247.27340703018427,20.146021842956543
78,15600,-119.13806841692279,20.424741983413696
79,15800,-280.2383553647984,20.697219133377075
80,16000,-246.3214696987861,20.974586009979248
81,16200,-124.35748930494267,21.29493999481201
82,16400,-1.0450060196024606,21.57336401939392
83,16600,-118.87782298432181,21.8557550907135
84,16800,-122.6260965271657,22.134215831756592
85,17000,-238.939929608071,22.41323709487915
86,17200,-126.95892142073566,22.734567880630493
87,17400,-120.9055810010406,23.016597986221313
88,17600,-232.35575192110366,23.293676137924194
89,17800,-121.73894888141673,23.570955991744995
90,18000,-234.22969998182907,23.845515966415405
91,18200,-241.75281026957322,24.168339014053345
92,18400,-241.57309439994043,24.447169065475464
93,18600,-121.79058690768305,24.725968837738037
94,18800,-128.13053595298527,25.010591983795166
95,19000,-127.45783986796292,25.294138193130493
96,19200,-118.61932366600011,25.620644092559814
97,19400,-1.1032818103119242,25.90499711036682
98,19600,-361.8932041990723,26.18326187133789
99,19800,-341.5364842185226,26.470013856887817
100,20000,-360.6288073281143,26.75917911529541
101,20200,-121.70388703044028,27.089829206466675
102,20400,-125.14082739667309,27.368014097213745
103,20600,-126.73925720670678,27.64908003807068
104,20800,-312.23614756354436,27.927212953567505
105,21000,-1.0612722585063286,28.21427607536316
106,21200,-117.75163720164944,28.539252996444702
107,21400,-256.2448811476667,28.819429874420166
108,21600,-234.15149486025422,29.09795618057251
109,21800,-237.06481752558525,29.376095056533813
110,22000,-232.74290770586165,29.65707492828369
111,22200,-254.30933150833675,29.983492136001587
112,22400,-230.23544726194018,30.267799139022827
113,22600,-237.80049335955042,30.55131697654724
114,22800,-1.3843666765467024,30.834321975708008
115,23000,-124.56140496807157,31.114953994750977
116,23200,-123.09543197122086,31.445693969726562
117,23400,-1.299055988744912,31.73865795135498
118,23600,-243.2053660313798,32.02431011199951
119,23800,-121.71882334188312,32.30572009086609
120,24000,-1.3950989156216893,32.58684587478638
121,24200,-122.05523582100292,32.91507411003113
122,24400,-119.36619880047391,33.19928812980652
123,24600,-117.42227252775794,33.48057007789612
124,24800,-123.3947287873762,33.76163983345032
125,25000,-274.31710623093284,34.04590106010437
126,25200,-125.90651971165397,34.37059497833252
127,25400,-348.24039122902576,34.64855098724365
128,25600,-1.1777785206073934,34.931061029434204
129,25800,-253.5729019933315,35.216519832611084
130,26000,-121.17489917201368,35.494874238967896
131,26200,-120.05882412400493,35.823331117630005
132,26400,-120.39694828230034,36.10233807563782
133,26600,-124.84598470756146,36.388444900512695
134,26800,-2.280179057501649,36.67392301559448
135,27000,-125.6681369545564,36.961451053619385
136,27200,-118.82412209005624,37.29182314872742
137,27400,-247.491304562739,37.57031297683716
138,27600,-114.86643293457756,37.85236191749573
139,27800,-246.0626946820026,38.13509392738342
140,28000,-348.67374647859293,38.41645908355713
141,28200,-1.3884738606716132,38.748082876205444
142,28400,-239.82493079162876,39.036450147628784
143,28600,-237.5121505968686,39.32261395454407
144,28800,-124.75781156427207,39.61172699928284
145,29000,-3.1137721314426394,39.89409804344177
146,29200,-124.99118633999024,40.223873138427734
147,29400,-1.6261668392989976,40.50261092185974
148,29600,-127.858336933109,40.78307294845581
149,29800,-253.15234773700638,41.06425905227661
150,30000,-122.89261380867732,41.34510684013367
151,30200,-236.2978682504743,41.678483963012695
152,30400,-314.1407038517171,41.96712303161621
153,30600,-127.04327416290971,42.25149703025818
154,30800,-2.3566695248825007,42.53290104866028
155,31000,-351.9153596985237,42.81850504875183
156,31200,-118.07858948746467,43.14607214927673
157,31400,-119.31305841240211,43.43093204498291
158,31600,-4.379195568456351,43.71975088119507
159,31800,-122.8138497434638,44.00771999359131
160,32000,-123.41255858337937,44.29030394554138
161,32200,-4.1691836513316165,44.61796307563782
162,32400,-254.89319392647468,44.90292310714722
163,32600,-124.96651506499647,45.191287994384766
164,32800,-122.13419644716261,45.4853630065918
165,33000,-124.86853599374398,45.777008056640625
166,33200,-276.18059937802826,46.10700011253357
167,33400,-1.6508299572413772,46.39041996002197
168,33600,-125.4595835728656,46.68352508544922
169,33800,-118.20550893277095,46.97201991081238
170,34000,-119.00109663996069,47.25837421417236
171,34200,-343.08286282096253,47.593843936920166
172,34400,-121.98642977379438,47.87354493141174
173,34600,-128.85911726611232,48.159740924835205
174,34800,-120.10769600428169,48.44150924682617
175,35000,-131.32473778409442,48.72402787208557
176,35200,-258.39698203293636,49.05439805984497
177,35400,-127.28095759619282,49.338746070861816
178,35600,-238.8321236329402,49.622642040252686
179,35800,-120.44799248847517,49.90750002861023
180,36000,-124.12910452866325,50.198076009750366
181,36200,-117.99462798911848,50.53518104553223
182,36400,-1.8557942444268873,50.81915903091431
183,36600,-229.88691942177738,51.108222007751465
184,36800,-4.050459366564232,51.39261221885681
185,37000,-323.4561471415604,51.68438982963562
186,37200,-2.572356802641463,52.014240980148315
187,37400,-121.66790067003602,52.29685091972351
188,37600,-126.09058559606349,52.58933186531067
189,37800,-233.85930184060928,52.87494492530823
190,38000,-1.7579529286155227,53.159536838531494
191,38200,-233.95225585309416,53.4893581867218
192,38400,-281.1094273480711,53.77222514152527
193,38600,-239.35186855711822,54.054728984832764
194,38800,-128.05555407347398,54.344192028045654
195,39000,-117.23506766199098,54.640326261520386
196,39200,-117.26700717009821,54.96877694129944
197,39400,-122.18156345682726,55.251688957214355
198,39600,-124.96794284652665,55.535125970840454
199,39800,-125.19894687870888,55.81766200065613
200,40000,-127.07528385585955,56.107223987579346
