episode,step,episode_return,elapsed_s
1,999,-33.005025608016716,0.002835988998413086
2,1919,72.88449142479263,1.8436999320983887
3,2882,65.0571853544838,3.7208070755004883
4,3881,-33.08017385574564,5.697096824645996
5,4189,88.99567510748322,6.417865991592407
6,5188,-30.08610991230745,8.335043907165527
7,6121,69.53930199710547,10.187122821807861
8,6595,85.41689613769599,11.038935899734497
9,7193,79.74587578008588,12.279364109039307
10,7480,90.5285736588204,12.794087886810303
11,8312,64.3988893564328,14.463376998901367
12,9311,-35.36364472680685,16.522857904434204
13,10310,-43.34660974222927,19.0350661277771
14,11309,-79.40782727096455,21.221911907196045
15,12308,-77.02595056585352,23.401362895965576
16,12496,88.5765975347695,23.77701497077942
17,12644,91.78725741571226,24.08211088180542
18,12787,92.04223645415748,24.377284049987793
19,12931,91.33948053163412,24.659679889678955
20,13085,92.00152118918079,25.048442125320435
21,13231,91.82585170835073,25.338282823562622
22,13418,91.1657956264684,25.701442003250122
23,13622,91.13407413421055,26.098002910614014
24,13772,93.15417343410827,26.39500594139099
25,13987,90.94825749777297,26.818421840667725
26,14208,91.14147278535924,27.347221851348877
27,14400,92.84148048400523,27.723719835281372
28,14597,92.60196155418438,28.11765193939209
29,14867,88.54856780081722,28.678748846054077
30,15023,92.75610537655463,29.022507905960083
31,15167,94.1295197083192,29.313061952590942
32,15308,93.60066874508983,29.594432830810547
33,15454,92.67945822507619,29.879547119140625
34,15545,95.98918564095439,30.078600883483887
35,15701,91.67227181481852,30.389776945114136
36,15780,95.84005185077152,30.549893140792847
37,15907,93.98145616710784,30.80669593811035
38,16084,90.74061310885241,31.17304801940918
39,16232,91.48710783276297,31.468896865844727
40,16413,90.25178915982558,31.820746898651123
41,16495,95.06382749309412,31.988487005233765
42,16571,95.14805603981554,32.138123989105225
43,16650,95.1295124201808,32.290836811065674
44,16791,91.45839672700221,32.57877588272095
45,16870,94.85971848013475,32.73337483406067
46,16956,95.2568498149727,32.90560507774353
47,17040,94.81453419844293,33.097251892089844
48,17120,95.17964016299992,33.25490093231201
49,17264,90.83850906496117,33.53740882873535
50,17341,95.49483469016366,33.68923902511597
51,17428,95.16545204976488,33.88487792015076
52,17503,94.83720900299566,34.036540031433105
53,17663,89.66914979603209,34.347793102264404
54,17738,95.0834089533827,34.51893496513367
55,17879,91.26573623546372,34.80005192756653
56,18025,91.24281054886738,35.13168978691101
57,18099,95.45930196948251,35.28276300430298
58,18182,95.8017818256475,35.44979405403137
59,18257,95.65426781974215,35.59845280647278
60,18403,91.62741633034895,35.88549089431763
61,18581,91.02373940197448,36.24078893661499
