episode,step,episode_return,elapsed_s
85,84915,-31.44276481354262,271.1703453063965
86,85914,-30.111809469483024,274.5679852962494
87,86913,-30.604824299298357,278.0406494140625
88,87912,-29.488151578896073,281.5752303600311
89,88911,-29.51102676456462,284.97599840164185
90,89910,-30.99451763565408,288.4795591831207
91,90909,-29.338478480956894,292.0067472457886
92,91908,-29.97874841885485,295.49260902404785
93,92907,-30.377692796945226,298.99700927734375
94,93906,-30.84061934254451,302.5306963920593
95,94905,-28.960800851774405,305.96600317955017
96,95904,-29.72433800056532,309.51071524620056
97,96903,-28.998051823561823,313.02599716186523
98,97902,-28.229888945565452,316.438933134079
99,98901,-31.089153869465225,319.96717619895935
100,99900,-30.419253285520096,323.49821734428406
101,100899,-30.86620117722134,326.9159162044525
102,101898,-30.558008674798344,330.4995632171631
103,102897,-31.503400961581324,334.0276951789856
104,103896,-29.877852875213712,337.4369070529938
105,104895,-29.793119182407168,340.9941692352295
106,105894,-30.660595348533192,344.50995111465454
107,106893,-28.83699422879026,347.989137172699
108,107892,-30.97530588344157,351.57377529144287
109,108891,-29.660886252089757,355.0687623023987
110,109890,-31.111090788827116,358.53294825553894
111,110889,-28.898410709927813,362.12787103652954
112,111888,-30.090307919135302,365.62524819374084
113,112887,-31.05096956768469,369.12335109710693
114,113886,-29.23852476370066,372.7437901496887
115,114885,-30.492179185388125,376.28653740882874
116,115884,-30.7047077320819,379.8078262805939
117,116883,-29.030885111841467,383.4050681591034
118,117882,-31.0907845159822,386.9179723262787
119,118881,-29.512142254034785,390.4415922164917
120,119880,-30.27514697513547,394.0267860889435
121,120879,-30.509163795483346,397.4766273498535
122,121878,-31.796245243921938,401.03148317337036
123,122877,-30.842393060416974,404.6288242340088
124,123876,-31.828454246076024,408.08118414878845
125,124875,-29.667369140159536,411.72674322128296
126,125874,-30.99149555898893,415.3019452095032
127,126873,-30.079051155047598,418.7669322490692
128,127872,-30.067181017703412,422.35226011276245
129,128871,-29.204719891109583,425.9331452846527
130,129870,-30.71938312443496,429.5164222717285
131,130869,-30.13848157767371,433.1875171661377
132,131868,-30.74239247847477,436.76992321014404
133,132867,-31.124048368049785,440.2797691822052
134,133866,-30.138473899438235,443.91500329971313
135,134865,-28.615950761265204,447.51069021224976
136,135864,-28.901613939781534,451.0899362564087
137,136863,-30.406999217904286,454.7477822303772
138,137862,-30.255786406925633,458.2309482097626
139,138861,-30.468331982371552,461.79062724113464
140,139860,-30.428119438008228,465.384966135025
141,140859,-30.418037597396758,468.847295999527
142,141858,-31.61354875716946,472.4402003288269
143,142857,-31.164444788704074,476.0209081172943
144,143856,-30.504678798852744,479.50801825523376
145,144855,-32.14861950489207,483.1585431098938
146,145854,-30.492451199336703,486.73681926727295
147,146853,-29.783352182176547,490.2238850593567
148,147852,-29.033791729643873,493.8538303375244
149,148851,-30.783533922940578,497.4903962612152
150,149850,-30.240166610161445,501.0239942073822
151,150849,-28.450538842187328,504.9074213504791
152,151848,-30.427948411579358,508.8903422355652
153,152847,-28.238264803859657,513.5608141422272
154,153846,-29.97364058945574,517.2970581054688
155,154845,-30.19123379302437,520.8450963497162
156,155844,-29.265495537573152,524.4969651699066
157,156843,-30.48775324039089,528.2597923278809
158,157842,-30.217318235325877,531.8790793418884
159,158841,-29.875579983282094,535.5768692493439
160,159840,-31.68148155300092,539.1260600090027
161,160839,-29.61922505142556,542.8491122722626
162,161838,-29.945981170715907,546.4111862182617
163,162837,-29.81478332548154,549.9840383529663
164,163836,-29.55854389507862,553.5691850185394
165,164835,-29.507607434444722,557.4181771278381
166,165834,-30.341928818296317,561.4536802768707
167,166833,-30.954244398825114,565.4706962108612
168,167832,-29.789622664678937,569.6126761436462
169,168831,-29.588149806488836,573.6282732486725
170,169830,-29.682705658742844,577.3413681983948
171,170829,-30.20533012705078,580.9948551654816
172,171828,-29.833578194063158,584.533536195755
173,172827,-29.898322605434764,588.0109281539917
174,173826,-31.027290808809376,591.5068852901459
175,174825,-31.46987930672869,595.0082852840424
176,175824,-29.691393834397957,598.4892013072968
177,176823,-30.11277956013315,601.9675850868225
178,177822,-31.142388404437106,605.5044591426849
179,178821,-29.99916681203608,609.2483851909637
180,179820,-30.869751824883988,612.7520651817322
181,180819,-31.214584781426435,616.2306861877441
182,181818,-31.631796215775072,619.7294862270355
183,182817,-31.0810271336289,623.2084972858429
184,183816,-30.965049879524216,626.6818382740021
185,184815,-30.908946921582345,630.2101922035217
186,185814,-30.265419710432386,633.7058863639832
187,186813,-30.094083756878163,637.2046110630035
188,187812,-29.40391695260297,641.0469660758972
189,188811,-31.00210545048381,645.1615211963654
190,189810,-30.788487903490413,648.7301201820374
191,190809,-31.65683045693626,652.950602054596
192,191808,-28.664909316402408,657.0120272636414
193,192807,-31.398148600057326,661.4083721637726
194,193806,-30.637552109612248,665.9106130599976
195,194805,-29.69304624660635,669.7468333244324
196,195804,-29.81568520587802,673.5322251319885
197,196803,-30.20123764463263,677.3672592639923
198,197802,-30.60098476635852,681.4037842750549
199,198801,-30.23734326502372,685.1913862228394
200,199800,-30.15551015406924,689.1797502040863
