episode,step,episode_return,elapsed_s
88,19922,92.46294701802631,38.39646816253662
89,20062,93.92481177724221,38.7012460231781
90,20221,92.01983343791869,39.017611026763916
91,20297,95.87582008303113,39.16847801208496
92,20465,92.41212191054102,39.50139498710632
93,20590,94.97968560534912,39.75837707519531
94,20735,93.19394671190862,40.04522919654846
95,20884,92.90827268915189,40.34364414215088
96,20971,95.9332881434446,40.51514720916748
97,21084,95.34013310618423,40.76358413696289
98,21242,93.07983949567681,41.07793712615967
99,21406,92.17445377687719,41.41038107872009
100,21559,92.99087940414077,41.71158194541931
101,21725,93.65029441252415,42.04192614555359
102,21904,92.17925741298988,42.402085304260254
103,22054,92.45258764381354,42.72167706489563
104,22136,96.00939380876208,42.8850302696228
105,22264,94.70224443581493,43.143296003341675
106,22421,93.71411649362439,43.45452427864075
107,22578,94.79567441083628,43.76365613937378
108,22659,95.98998277795474,43.922131061553955
109,22775,95.16917862634456,44.166738986968994
110,22866,95.72184481809741,44.35312509536743
111,23006,93.40946852870219,44.66193914413452
112,23122,94.56947770856615,44.893085956573486
113,23299,92.56519661683477,45.254982233047485
114,23415,94.72887983046127,45.48886299133301
115,23571,92.61310900178657,45.80099606513977
116,23720,94.0249685380758,46.09738326072693
117,23915,91.85777699603271,46.48681306838989
118,24027,95.40035769907698,46.733238220214844
119,24214,91.9809597858297,47.10804510116577
120,24352,94.58336478480376,47.38970708847046
121,24481,95.04535044805941,47.650872230529785
122,24644,93.58804318891194,47.976163148880005
123,24736,95.90310120227247,48.157480001449585
124,24893,94.32422918440297,48.47479724884033
125,25018,94.32127011908246,48.74618411064148
126,25138,94.74251860949725,48.985870122909546
127,25236,95.56308218634085,49.19575810432434
128,25359,94.71026339554295,49.44945311546326
129,25477,95.04828100329962,49.68286108970642
130,25598,95.12562334895044,49.92835211753845
131,25751,93.21176543838509,50.23601794242859
132,25942,91.35384168686053,50.62377119064331
133,26102,93.56330857029371,50.96467900276184
134,26248,93.67460225816853,51.25703191757202
135,26364,94.6333875737196,51.49130392074585
136,26514,93.03330650895117,51.79184317588806
137,26680,92.40645933032754,52.13092923164368
138,26829,92.89812627827006,52.424915075302124
139,27019,91.79883935374316,52.824183225631714
140,27187,94.31782780913193,53.16821002960205
141,27332,93.23336315264287,53.465670347213745
142,27496,92.63486187527467,53.79567003250122
143,27695,91.46047043936676,54.211637020111084
144,27807,95.00857178321243,54.44047999382019
145,27980,92.38325795538812,54.793984174728394
146,28138,93.32259124726102,55.13514232635498
147,28260,94.46868436751362,55.38673210144043
148,28344,95.53830362231632,55.56139397621155
149,28507,94.29763257813514,55.892271280288696
150,28662,93.60441581615089,56.20857810974121
151,28794,94.56754627169589,56.472769021987915
152,28987,92.80094183028338,56.861969232559204
153,29113,94.43812348656638,57.14384317398071
154,29279,92.4854587517401,57.48153805732727
155,29418,94.48484797522687,57.75909924507141
156,29514,95.34512781235381,57.94942593574524
157,29598,95.65943885360727,58.12150025367737
158,29720,94.9696347323746,58.36288523674011
159,29802,95.58028125442576,58.532010078430176
160,29926,95.34578201528507,58.78039503097534
161,30068,93.33787919559977,59.083343267440796
162,30216,94.56104189477199,59.401305198669434
163,30377,92.42070730917929,59.73821806907654
164,30468,95.8146113832119,59.92522120475769
165,30623,93.3442803787352,60.24867105484009
166,30769,93.9364634135447,60.543660163879395
167,30921,94.16693796846349,60.85071516036987
168,31012,95.72947992838652,61.05755805969238
169,31167,92.92178319582804,61.37434911727905
170,31315,93.01185801338377,61.67737293243408
171,31478,93.32402065766328,62.01113414764404
172,31572,95.27274041419244,62.20239806175232
173,31736,93.73826859077323,62.53496026992798
174,31876,93.80027776959524,62.81600904464722
175,32030,93.70548700068476,63.15491509437561
176,32119,95.58111606562812,63.33661127090454
177,32272,93.18456316552052,63.65065813064575
178,32365,95.11411881471903,63.84466528892517
179,32447,95.75564595131122,64.01376509666443
180,32530,95.57543576533,64.18160223960876
181,32616,95.52486177993671,64.36025404930115
182,32732,94.63167366138046,64.59551620483398
183,32895,93.65671749649479,64.92313599586487
184,32989,95.31895358243113,65.11705112457275
185,33075,95.51923751006932,65.31488800048828
186,33217,94.13422461186674,65.59951615333557
187,33373,93.31116473284462,65.9186601638794
188,33458,95.8986480030068,66.09499025344849
189,33566,94.00057931050235,66.30934309959412
190,33671,94.1199257900343,66.52026128768921
191,33827,93.01955985796344,66.83929014205933
192,33981,93.20830478566151,67.14756727218628
193,34130,93.68088706462233,67.43033123016357
194,34252,95.09339006642318,67.64876508712769
195,34343,95.50414233108005,67.81460094451904
196,34500,92.94376804773819,68.09283924102783
197,34618,94.93888938653603,68.31176018714905
198,34764,93.9113600790087,68.57362818717957
199,34922,93.29540851193657,68.85931921005249
200,35019,95.06407360586401,69.0532751083374
