episode,step,episode_return,elapsed_s
163,162837,-28.624812142071967,550.486738204956
164,163836,-30.812490850378094,554.0597372055054
165,164835,-30.80416039479261,557.9503312110901
166,165834,-30.868869848908748,562.0070960521698
167,166833,-30.248586663447945,566.0100882053375
168,167832,-29.254861627779245,570.136937379837
169,168831,-29.57416532340624,574.1665141582489
170,169830,-31.09236628926503,577.8330752849579
171,170829,-29.61297195714972,581.4821891784668
172,171828,-30.092502080889837,585.008091211319
173,172827,-30.334562451684665,588.4999821186066
174,173826,-30.11114671360985,591.9834952354431
175,174825,-29.772487410406896,595.4738433361053
176,175824,-31.23749220194396,598.9573690891266
177,176823,-31.236225928305625,602.4127612113953
178,177822,-31.32366591420567,606.0162692070007
179,178821,-30.28249887656898,609.6763761043549
180,179820,-29.773367638297497,613.184641122818
181,180819,-30.525424329742574,616.6619591712952
182,181818,-31.14186326162288,620.1533811092377
183,182817,-31.49495420336505,623.6447951793671
184,183816,-29.906897983464148,627.1286163330078
185,184815,-30.211553592557273,630.6320462226868
186,185814,-31.33691754314389,634.1245512962341
187,186813,-31.15068271031105,637.7921290397644
188,187812,-29.55140154325812,641.4923751354218
189,188811,-30.82422401440321,645.6314532756805
190,189810,-30.352050677977644,649.3444352149963
191,190809,-31.62861677356153,653.4111051559448
192,191808,-29.36463154873248,657.5268573760986
193,192807,-29.379801646572464,661.9923660755157
194,193806,-30.408927856519643,666.418799161911
195,194805,-30.415480160312878,670.2204201221466
196,195804,-31.682103236163726,674.0138292312622
197,196803,-29.53703337668778,677.8960111141205
198,197802,-30.780910812625148,681.8971772193909
199,198801,-31.341311392538195,685.7041170597076
200,199800,-29.765302940819236,689.5995950698853
