episode,step,episode_return,elapsed_s
162,161838,-31.413524169154595,548.12651014328
163,162837,-30.23011467887687,551.7101511955261
164,163836,-30.61112571804956,555.4023532867432
165,164835,-30.318008302264747,559.3927931785583
166,165834,-29.29322680650312,563.4680972099304
167,166833,-30.65890476026372,567.5833060741425
168,167832,-28.026995016321273,571.6761841773987
169,168831,-30.470865160020455,575.5930461883545
170,169830,-29.481495254853087,579.249486207962
171,170829,-29.28894576344491,582.8705811500549
172,171828,-30.37934178725989,586.3682980537415
173,172827,-29.200444150424293,589.8784332275391
174,173826,-30.113527835598717,593.3543050289154
175,174825,-29.804614245344037,596.873170375824
176,175824,-29.234381408127167,600.363361120224
177,176823,-29.736529711402035,603.8440320491791
178,177822,-30.79723607431799,607.604944229126
179,178821,-31.379896542715283,611.1443812847137
180,179820,-30.30914815725289,614.6530592441559
181,180819,-30.91993049055488,618.1592602729797
182,181818,-28.580465899336772,621.6534841060638
183,182817,-28.837951405992108,625.1406540870667
184,183816,-30.195208748299812,628.644100189209
185,184815,-31.154236800126245,632.1601982116699
186,185814,-28.819408386000894,635.6670761108398
187,186813,-30.30677358259575,639.4281892776489
188,187812,-30.73502756937338,643.2659802436829
189,188811,-28.75076497277312,647.2100462913513
190,189810,-30.392146955221595,651.1994822025299
191,190809,-29.835863559269175,655.1743052005768
192,191808,-29.901134261846423,659.41752409935
193,192807,-31.485938935136254,664.0619051456451
194,193806,-30.301730168603196,668.1800220012665
195,194805,-30.082683418693808,671.9060411453247
196,195804,-29.122750833363188,675.7106251716614
197,196803,-29.33160206105493,679.7524042129517
198,197802,-30.899304996496884,683.5644731521606
199,198801,-29.81834012389733,687.5129940509796
200,199800,-31.64559182169275,690.6802763938904
